branch,commit,feature,path,decision,recordType,subject
codex/f-acc-001-sds,120605575c50667d93fa4b39fda200050f9ea19d,F-ACC-002,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionCollectionTaskMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 持久化满意度不可变答卷
codex/f-acc-001-sds,120605575c50667d93fa4b39fda200050f9ea19d,F-ACC-002,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionResponseMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 持久化满意度不可变答卷
codex/f-acc-001-sds,120605575c50667d93fa4b39fda200050f9ea19d,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 持久化满意度不可变答卷
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,UNMAPPED,pms-module-platform/pms-module-platform-api/src/main/java/cn/iocoder/yudao/module/pms/platform/api/file/FileBusinessObjectPolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/FileBusinessObjectPolicyRegistry.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionResultMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultFilePolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,F-ACC-002,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionResultMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,b9c0686a161547a1610b9e48f26023303b8ef784,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultFilePolicyProviderTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现Result文件Owner重验
codex/f-acc-001-sds,369c92bd21e9c14b94fc653c08d9070e535dce22,UNMAPPED,pms-module-platform/pms-module-platform-api/src/main/java/cn/iocoder/yudao/module/pms/platform/api/file/FileArtifactApi.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(platform): 支持Result生成文件原子持久化
codex/f-acc-001-sds,369c92bd21e9c14b94fc653c08d9070e535dce22,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/dal/mysql/file/FileUploadSessionMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(platform): 支持Result生成文件原子持久化
codex/f-acc-001-sds,369c92bd21e9c14b94fc653c08d9070e535dce22,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/FileArtifactApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(platform): 支持Result生成文件原子持久化
codex/f-acc-001-sds,369c92bd21e9c14b94fc653c08d9070e535dce22,UNMAPPED,pms-module-platform/src/test/java/cn/iocoder/yudao/module/pms/platform/file/FileArtifactApiImplTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(platform): 支持Result生成文件原子持久化
codex/f-acc-001-sds,369c92bd21e9c14b94fc653c08d9070e535dce22,UNMAPPED,pms-module-platform/src/test/java/cn/iocoder/yudao/module/pms/platform/file/FileContractAndMapperTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(platform): 支持Result生成文件原子持久化
codex/f-acc-001-sds,9f178dc322dbcd7412e6b6570ad7d9a7cc2ff26a,UNMAPPED,scripts/generate_domain_entity_migration_contract.py,CONFLICT_OURS_ADAPT_REQUIRED,conflict,docs(acceptance): 锁定可配置问卷计分契约
codex/f-acc-001-sds,b7231e73eacd0697b7c597a9ed494a5bbfd407a4,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/satisfaction/SatisfactionQuestionnaireDefinition.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现可配置问卷确定性计分
codex/f-acc-001-sds,b7231e73eacd0697b7c597a9ed494a5bbfd407a4,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现可配置问卷确定性计分
codex/f-acc-001-sds,b7231e73eacd0697b7c597a9ed494a5bbfd407a4,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 实现可配置问卷确定性计分
codex/f-acc-001-sds,98feb4564a8c6cbdae37c4c340fc92fa6827958b,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionCollectionTaskMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 形成满意度判定结果事务
codex/f-acc-001-sds,98feb4564a8c6cbdae37c4c340fc92fa6827958b,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionResultFileMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 形成满意度判定结果事务
codex/f-acc-001-sds,98feb4564a8c6cbdae37c4c340fc92fa6827958b,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 形成满意度判定结果事务
codex/f-acc-001-sds,98feb4564a8c6cbdae37c4c340fc92fa6827958b,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 形成满意度判定结果事务
codex/f-acc-001-sds,e83cda3ff05dc97bbaa145871adb8148faee5790,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionQuestionnairePublicController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通公开满意度答卷判定
codex/f-acc-001-sds,e83cda3ff05dc97bbaa145871adb8148faee5790,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/vo/SatisfactionPublicResponseSubmitReqVO.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通公开满意度答卷判定
codex/f-acc-001-sds,e83cda3ff05dc97bbaa145871adb8148faee5790,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionPublicSubmissionApplicationService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通公开满意度答卷判定
codex/f-acc-001-sds,e83cda3ff05dc97bbaa145871adb8148faee5790,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通公开满意度答卷判定
codex/f-acc-001-sds,e83cda3ff05dc97bbaa145871adb8148faee5790,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionPublicSubmissionApplicationServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通公开满意度答卷判定
codex/f-acc-001-sds,4f6d51bd67867c1acd2e4afa9b6bacd6cae33147,UNMAPPED,scripts/tests/test_facc002_feature_contract.py,CONFLICT_OURS_ADAPT_REQUIRED,conflict,docs(acceptance): 锁定grant上传Response身份
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/pms-module-platform-api/src/main/java/cn/iocoder/yudao/module/pms/platform/api/file/FileArtifactApi.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/pms-module-platform-api/src/main/java/cn/iocoder/yudao/module/pms/platform/api/file/FileBusinessObjectPolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/BusinessGrantFileUploadService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/FileArtifactApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/FileBusinessObjectPolicyRegistry.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/src/test/java/cn/iocoder/yudao/module/pms/platform/file/BusinessGrantFileUploadServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,UNMAPPED,pms-module-platform/src/test/java/cn/iocoder/yudao/module/pms/platform/file/FileArtifactApiImplTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionQuestionnairePublicController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionPublicSubmissionApplicationServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProviderTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,98e4ae22a7f2f7dd3056ce674cbadaf6f865eafe,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通受控问卷文件上传
codex/f-acc-001-sds,57b2dcd223b9cf685e2aff648003b54f03e82de8,UNMAPPED,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/file/BusinessGrantFileUploadService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,fix(acceptance): 绑定grant上传重放身份
codex/f-acc-001-sds,57b2dcd223b9cf685e2aff648003b54f03e82de8,UNMAPPED,pms-module-platform/src/test/java/cn/iocoder/yudao/module/pms/platform/file/BusinessGrantFileUploadServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,fix(acceptance): 绑定grant上传重放身份
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/outbox/PlatformOutboxDeliveryApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/pms-module-project-api/src/main/java/cn/iocoder/yudao/module/pms/project/api/workbinding/ProjectWorkBindingFactApi.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/api/workbinding/ProjectWorkBindingFactApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultQuartzRegistrar.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/event/SatisfactionResultVersionChangedMessage.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/workbinding/ProjectWorkBindingFactApiImplTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,0f3769755f59a7a76c0ceec715c67f3af3bf134c,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionServiceTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果来源投影
codex/f-acc-001-sds,4a84f6f9e6491c621ff69e0b6b00edba8dfb5eda,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/acceptance/AccProjectDeliverableMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,fix(acceptance): 清理失效满意度来源指针
codex/f-acc-001-sds,4a84f6f9e6491c621ff69e0b6b00edba8dfb5eda,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionMySqlIntegrationTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,fix(acceptance): 清理失效满意度来源指针
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/outbox/PlatformOutboxDeliveryApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/api/satisfaction/SatisfactionTaskInitializationApiImpl.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionResultMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultFilePolicyProvider.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionResultMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,6ec1b2459a436f16d9a87bf03358ab98e0af4bfc,F-ACC-002,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProviderTest.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度待办与归档补偿
codex/f-acc-001-sds,0ffaebe3d1c32733abe9955f2733b6fe7cd02349,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionTemplateController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度模板管理
codex/f-acc-001-sds,e3cc9eed198272c8cc56291d81c73da6ac837835,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionTaskController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度任务管理
codex/f-acc-001-sds,e3cc9eed198272c8cc56291d81c73da6ac837835,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTaskManagementService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度任务管理
codex/f-acc-001-sds,d00501f486afe5e3b8c73046eda64439ff496449,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionResultController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度结果管理
codex/f-acc-001-sds,5f4054e56799d3b0009b01e190c5648243e2f68f,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/controller/admin/satisfaction/SatisfactionTaskController.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通现场协助答卷
codex/f-acc-001-sds,5f4054e56799d3b0009b01e190c5648243e2f68f,F-ACC-002,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通现场协助答卷
codex/f-acc-001-sds,0b832c37d0bf152af72e5a5012e46d39c97a2f4f,F-ACC-002,yudao-ui/yudao-ui-admin-vue3/src/api/pms/project/satisfaction/index.ts,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度前端闭环
codex/f-acc-001-sds,0b832c37d0bf152af72e5a5012e46d39c97a2f4f,F-ACC-002,yudao-ui/yudao-ui-admin-vue3/src/views/pms/project/satisfaction/TaskPanel.vue,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 接通满意度前端闭环
codex/f-acc-001-sds,486727a3a856fe5de19683f3e7eef1d38b88f6a0,F-ACC-002,scripts/tests/run_facc002_browser_acceptance.cjs,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(acceptance): 完成满意度纵向闭环
codex/f-acc-001-sds,486727a3a856fe5de19683f3e7eef1d38b88f6a0,UNMAPPED,sql/migrations/V134__restore_project_task_assign_permission.sql,MIGRATION_ADAPT_REQUIRED,conflict,old version or mixed/existing table owner
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,pms-module-integration/pom.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/dal/dataobject/collection/CollectionTaskDO.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/dal/mysql/collection/CollectionBatchMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/dal/mysql/collection/CollectionTaskMapper.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/java/cn/iocoder/yudao/module/pms/platform/service/collection/CredentialTokenService.java,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/resources/mapper/collection/CollectionBatchMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,F-INT-012,pms-module-platform/src/main/resources/mapper/collection/CollectionTaskMapper.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/pom.xml,CONFLICT_OURS_ADAPT_REQUIRED,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/api/file/ArtifactFileApi.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/api/file/dto/ArtifactFileCreateCommand.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/api/file/dto/ArtifactFileVersionDTO.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/dal/dataobject/file/FileArtifactDO.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/dal/dataobject/file/FileVersionDO.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/dal/mysql/file/FileArtifactMapper.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/dal/mysql/file/FileVersionMapper.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/service/file/ArtifactFileApiImpl.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/main/java/cn/iocoder/yudao/module/infra/service/file/ArtifactFileService.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
prereq-parallel-check-kKiAdn,8425805911703c3c75387ba7e9bea75dedd6f076,UNMAPPED,yudao-module-infra/src/test/java/cn/iocoder/yudao/module/infra/service/file/ArtifactFileServiceTest.java,EXCLUDED_DUPLICATE_OWNER,conflict,feat(integration): 建立 Device Ops 集成基础能力
